Replica_0,Replica_1,Replica_2,Replica_3,Replica_4
170.72298418651167,170.30127361395995,171.78186706823456,166.88016503907235,169.42857492307277
175.5593703386889,175.3983812438927,176.9700870828584,171.6461223360196,174.27065919301916
180.31748728256392,179.7504503603239,181.45305473605157,176.48922912328067,178.8576384200904
184.4611167767516,183.9932270373511,185.9323077105328,181.18817305266387,183.3720065618539
188.9319257957797,188.75189737673495,190.31373324753284,185.79056553439136,187.77138518996367
194.2953182101315,194.0561325861028,195.23877255833415,191.03024321274833,193.46258790650106
199.2963480400048,199.56590880796062,200.87053065190415,196.01548440899893,198.28181206192772
203.83683980764667,204.02011047384292,205.37423881571272,200.78944066207973,203.0649585730738
209.19851613677505,209.4564077301085,210.61383746129724,205.82637355552734,208.17462414081146
214.47252921943343,215.29732343559036,216.08608000098795,211.21661189259225,213.6770437784958
