Replica_0,Replica_1,Replica_2,Replica_3,Replica_4
268.3086010517442,268.49161096738175,268.14659482463736,268.53181471694967,268.6090129183946
274.01807559201796,274.3223124813345,274.1082673578395,273.86009111445975,274.28374207505146
279.6757993929563,279.931555901694,279.6731462495952,279.6342949618635,279.8099731691121
285.7138635959064,285.5888648345823,285.58891583182685,285.61026409155477,285.2094363468219
291.53219011833824,291.64927475901237,291.43319105419766,291.80837284845796,291.5212439960293
297.41418245442486,297.45525864936064,297.77118075450664,297.3314261481997,297.528365171915
303.62981571143683,303.77466402916474,303.7468297066165,303.8007270269025,303.59983331250675
309.7538902807103,309.77148458441167,309.8922225460396,310.2069217795156,310.0984527415302
315.4400287589056,315.36298459738316,315.32230806940197,315.1500320807274,315.30107629154526
321.1857615943595,321.18957773302577,321.2485124986868,320.98798867649026,320.881542585872
326.5109893861079,326.75509199070365,326.6078223371941,327.04183998999576,326.8202868518397
333.2857696373925,333.6579202991997,333.2443746221073,333.32029362423117,333.58765988756795
340.0292700478562,339.57199380635507,339.68557257705123,339.7533527628087,340.1018593124858
