Time,Active_Replicas,P95_Latency,P99_Latency,Avg_Latency,Total_CPU,Requests
82,5,325.42754242334837,334.88291135790934,280.1842131708144,1352.9670529656426,28
83,5,330.5232936349372,342.75037614081367,284.66376969927904,1367.1972173525155,28
84,5,334.7214283053453,345.79915139767616,288.5849650614828,1379.693802308647,25
85,5,338.1157564019754,349.1122441167468,291.68438807088364,1390.3422859440075,21
86,5,340.90550022171516,353.05009070422693,295.7803794254403,1404.2286197856604,28
87,5,342.7672006949941,354.7891924825397,298.8993373156256,1416.6589887888601,25
88,5,347.4063795691198,363.05548301412585,302.7268395622124,1428.8789863698016,25
89,5,353.6487269742765,369.6546097300179,306.5688333220235,1440.3304987582992,23
90,5,358.1447211134663,372.29315963980093,310.1566096878542,1452.7987069384621,24
91,5,363.86002142128547,372.7039887802978,313.6167538636844,1465.2956409016927,24
92,5,366.7594508987078,378.0760936287969,316.9850614824042,1477.0913884211145,24
93,5,371.3566202783613,381.7609148843559,320.7831550493837,1490.3479066627747,26
94,5,372.3095998307365,384.50949009529313,324.23409982569075,1502.9057381881216,25
95,5,378.3823043307918,397.01021408748113,331.56210484360247,1528.917754097342,54
96,5,395.69339973257246,403.0048691968281,339.7921347139539,1556.9359901294054,56
97,5,400.6313131683341,412.71743197886815,348.5273373293175,1584.1140823090234,54
98,5,405.40163864898506,417.6278233106319,356.9145546058859,1615.4729404177579,63
99,5,417.7317156427846,433.0732186186308,365.9665739092129,1645.4687053260486,60
