Replica_0,Replica_1,Replica_2,Replica_3,Replica_4
275.00520472437404,275.2452605746041,275.31854423894947,276.2837274340685,277.8410653366509
277.09264731493795,277.8245262094845,277.23917861219354,278.3031623717795,279.8827714356124
279.61016350536676,280.19266301203567,280.14184865581854,281.3391420290983,282.94480258334124
282.1228323531393,282.6640126325189,282.5370031305988,283.89464132590905,285.44049934669414
284.57162156233346,285.07007557060416,284.9543498301634,286.34612070478374,287.9368187019169
287.2767810638073,287.7782564405685,287.37056424290427,288.1187502922702,289.78614671874897
289.88097180316515,290.5164366397091,289.3939288932144,290.725850652392,292.2815189499815
292.40449378247274,292.67570264562653,291.9644575937942,293.37477232887534,294.876214550924
294.4292128128592,295.1608217911235,294.4218573914583,295.9022039568349,297.1772924688385
297.2841804507742,297.88783672046884,296.91778824572935,298.36068870029027,299.89741254551205
299.9313916699441,300.1956507059333,299.26439552798183,300.90887292900834,302.6054273552543
304.95291711149775,305.04483915932457,304.77718788978035,306.1773542463244,307.96545569041507
310.9606742831022,310.8512209705555,310.2398539585375,311.57915104273087,313.3050898744795
316.0750171180307,316.3532595256133,315.70623367906995,317.0094599900898,318.97011199621977
322.61940583024654,323.0210880593733,322.169883704554,322.6939474283334,324.96861539525065
328.786240000617,329.2270263011082,327.8284332149908,328.6359372485092,330.9910685608236
