Time,Active_Replicas,P95_Latency,P99_Latency,Avg_Latency,Total_CPU,Requests
25,5,12.961538484365464,14.056441845561832,10.340733997027344,375.59789595797537,27
26,5,20.4711178386747,24.143175303171432,11.097195469471501,391.5893968577461,31
27,5,25.0181365085307,28.824774598373285,12.12800465410477,407.23846677598465,31
28,5,29.576821698230468,33.932393863105304,13.500144337407585,422.98082592288745,32
29,5,33.95004783380924,39.446105741924946,14.966105079416018,436.4272443426635,28
30,5,39.15275671961982,42.6508086725047,16.611277283165542,449.900781448909,27
31,5,41.87932983673675,46.46333469507978,18.488402220595617,463.9999596516772,28
32,5,46.918779751935006,51.79146033280735,20.970052429844674,480.1817570096267,32
33,5,51.50846090972187,57.574709522214896,23.507652648129113,494.8085275666494,29
34,5,57.5764515974921,62.532904398662936,26.32133703346059,509.758843026085,29
35,5,61.201052780475834,69.21648893404188,29.632360301234026,525.5703531904282,31
36,5,67.53663141544979,71.83250217440407,33.251230713958336,540.7225985362442,31
37,5,71.9344583675946,79.14570820375504,36.79052816615734,554.2403165626905,27
38,5,77.46449275719036,83.39703784366469,40.62577441539997,568.2173269800195,28
39,5,81.8605906573514,86.68118256453957,44.9401073149602,583.3351396791336,30
40,5,85.6543097655562,91.7629256688995,49.098446402774684,596.914238578834,27
41,5,90.24301268927974,95.57169729910026,53.653285965354186,611.715783740474,29
42,5,95.25006592279121,101.98376926291367,58.740319901357054,627.1688898252884,31
43,5,99.33002779904265,106.89026236906733,63.13682707887181,641.1849598681681,28
44,5,104.52776730197743,111.89304483689811,68.06552415146724,656.5139266705708,31
45,5,108.41337793237258,114.87118419769824,72.19396982260841,669.9548810689146,27
46,5,111.88013067772687,119.84863354277121,76.57756028712046,684.223403245805,29
47,5,115.19176069642754,122.44799806861984,80.68592621099671,697.4481902182574,27
48,5,121.05041901771865,130.50254323854531,85.07449144936645,711.5305627800246,28
49,5,122.878830339227,133.84492259119386,89.21948391637119,724.867078575935,27
50,5,128.3637347512006,139.48355510143895,93.64894317872167,739.8655277623266,29
51,5,134.51928513215947,143.9865925501683,98.58279792170919,755.5916615570446,32
52,5,139.57130903509665,146.32351473346606,103.23422188325601,770.6337323284462,30
53,5,144.65832604170154,153.27296358380042,107.9932585847695,786.2338893820111,31
54,5,150.49893531381687,155.78715930176372,112.29658530133536,800.1678885639709,29
55,5,153.88753120731266,165.67638871823104,116.6341590617325,813.8984914490444,28
56,5,160.39664780889703,169.3994903152356,121.0834623048931,828.8804279186354,29
57,5,166.19479950807698,174.1655315645949,125.57361484686642,843.481760434564,29
58,5,168.76924277780424,175.50936735733163,129.5260822944486,856.7054328929361,27
59,5,171.12959032641024,177.5406551097293,133.89997202727,872.1547706430099,30
60,5,175.00234510825968,183.89979464185748,137.87643802226307,885.65801662562,27
61,5,181.08611632812008,188.18547063210966,142.57251639147708,901.7306313358254,32
62,5,186.66010148230006,195.11515041579494,147.61651765676035,917.6483881624642,32
63,5,191.42448431537738,200.1356348037376,152.6716358626423,933.14560751872,32
64,5,195.2389809319974,206.16663166763337,157.25811534954408,948.1244085589324,31
65,5,200.84682727233044,210.24939847577664,161.48820296880578,961.9232133015922,28
66,5,206.16581824960662,212.09323468951897,165.51311374541413,975.6065852523685,27
67,5,208.3489643033439,218.21662910588702,169.6754469326485,989.5319214680625,28
68,5,212.9604086849287,224.5661099068331,174.48151550838108,1005.5255774828639,32
69,5,218.55937069781567,227.05789518913807,179.133137069197,1021.5267014811877,31
70,5,223.58422883977715,232.2373384537156,183.51205303231242,1036.1983632944373,29
71,5,226.8055818084981,238.21442174424368,187.5902630971571,1050.1451268269352,27
72,5,232.08936324273327,243.05574782953724,191.76931140341574,1064.383884626568,28
73,5,238.0447463370011,247.27882103625996,196.38266980045267,1080.9774935309044,32
74,5,241.3833909434199,255.37392349693476,201.00504707798495,1096.840601852805,31
75,5,247.0995100972759,257.3785496518386,205.40165996001227,1110.518371005283,28
76,5,253.2475076449587,266.43905196675627,210.28497986883397,1125.987662283835,31
77,5,261.71318135647505,270.98757733367074,215.54824593216176,1141.7768228268785,32
78,5,267.0428077270831,273.9712001172585,220.31478731002113,1156.7076176864289,30
79,5,269.60158611058887,277.07847950445404,224.31603406600158,1169.857791511724,27
80,5,272.48127297322407,286.4968156512061,228.86003890757368,1184.4298132373456,30
81,5,275.7372389005764,288.92583889570346,233.00345107766245,1198.1031007234214,27
82,5,281.50981366414635,292.57359771513086,237.8995515080847,1214.7539907246041,32
83,5,288.92209470037704,298.9871785654314,243.30146518250154,1230.7855153165278,32
84,5,292.5759374421996,302.8578170875534,247.8227165141399,1245.7530480423773,30
85,5,296.27233140309437,306.2881793804825,252.13099339477276,1259.28297885483,27
86,5,301.0097242883331,309.87603336500035,256.9927137154469,1275.1827502249153,32
87,5,304.60413392741464,314.9064916386716,260.93235588309136,1290.1692822459936,30
88,5,308.82536459257494,324.0265307089769,265.2727854329911,1304.7849225370578,30
89,5,315.17319608312096,327.99007251625375,269.87894312048246,1318.6566124217893,28
90,5,320.2961223311245,332.68632540917184,274.3791146966135,1333.7241926720544,29
91,5,325.16365960222424,333.8439873163101,278.7301858616761,1348.7633260266487,29
92,5,330.0205226399876,341.1164969312964,283.02652959383414,1362.8103033116552,29
93,5,334.6206769046521,346.3500635218442,287.75690095765765,1378.450956983966,31
94,5,336.82328144436275,348.3098429978748,291.6531846397088,1393.4965111450044,30
95,5,340.33785582379693,357.4323756591542,295.37283622026274,1406.531642406905,27
96,5,347.59523486199,362.36128688611205,299.79552601330914,1420.6382269873893,28
97,5,355.86401800254123,366.8436727496539,304.23996931347506,1434.052014220703,27
98,5,359.2010824615558,367.36550571482894,308.3866609960567,1449.6673606275722,31
99,5,365.41222032432563,377.46177595061164,313.2901641972678,1464.4624991291957,30
