Time,Active_Replicas,P95_Latency,P99_Latency,Avg_Latency,Total_CPU,Requests
82,5,325.4278637951472,334.8806761298829,280.2216682903719,1352.9670529656426,28
83,5,330.52418844544485,342.7508680552205,284.7274039886862,1367.1972173525157,28
84,5,334.72025042347633,345.79945887826875,288.478988892608,1379.6938023086473,25
85,5,338.11602614777905,349.11087286027185,291.6570129637318,1390.342285944008,21
86,5,340.90555604964277,353.050585864608,295.76003380741406,1404.2286197856606,28
87,5,342.76768027790575,354.78949535649065,299.0412022687806,1416.6589887888604,25
88,5,347.4066821395439,363.05597750043273,302.7294731419755,1428.8789863698016,25
89,5,353.64908004971346,369.6551049200174,306.60706771764467,1440.3304987582992,23
90,5,358.14502360422875,372.2935256909519,310.2311447181477,1452.7987069384621,24
91,5,363.86012910771257,372.70428299597125,313.5875669838687,1465.2956409016927,24
92,5,366.7599392953697,378.07573850027904,317.0183088836402,1477.0913884211143,24
93,5,371.35534734218993,381.76109289362876,320.75697500159833,1490.3479066627747,26
94,5,372.30996364777934,384.5088532119173,324.31815499240776,1502.9057381881219,25
95,5,378.38198004646506,397.0105146705805,331.52095300087075,1528.9177540973424,54
96,5,395.6928592599891,403.005168662868,339.7187590619715,1556.9359901294056,56
97,5,400.63096519964864,412.7168352198451,348.4578322788264,1584.1140823090236,54
98,5,405.40184086771984,417.6280043020809,356.9969624392555,1615.472940417758,63
99,5,417.73196686379987,433.0728311598806,366.0293761263605,1645.4687053260488,60
