Time,Active_Replicas,P95_Latency,P99_Latency,Avg_Latency,Total_CPU,Requests
83,5,286.6331274153024,297.12504193234616,242.99976621604898,1228.8465613087872,59
84,5,292.7514646347499,304.6588229182553,251.2900868860681,1256.7512319542343,56
85,5,302.3878683640058,314.67990724615055,259.0151731137579,1282.3524262995488,50
86,5,314.67959708986393,325.80549039555086,268.2116740066313,1312.988115960077,61
87,5,322.50652331187945,337.1671695249714,276.0797321627646,1342.0876344791075,58
88,5,335.23539367091774,344.2877510908126,284.62467185161296,1370.592488620703,58
89,5,342.31381302171735,351.30396399505145,293.23051193827956,1398.724769675221,56
90,5,348.1106197760912,362.2077616551617,302.2856721321887,1427.7113447006923,57
91,5,358.8103264706701,369.2869205770037,310.77123011878564,1457.9442727760352,59
92,5,367.7113437549164,379.57965869070307,319.47047589368304,1487.5004131784067,60
93,5,378.3002499319349,391.87153689408973,328.7467141253525,1518.5518697866273,62
94,5,386.2776478415124,398.10197368256945,337.37418049028685,1549.7229719322072,62
95,5,392.0822855202428,412.1727787127178,345.19799643243323,1576.5764297979633,56
96,5,412.1826012517995,420.2982238728228,354.3475700509266,1605.4933830884343,58
97,5,416.7895528050303,429.6049675650433,362.55163528069903,1633.736030555841,56
98,5,421.9451290668241,434.8167328164155,371.73451133983133,1667.0960180704985,67
99,5,434.6343848588378,448.5373104544992,381.5008631704811,1699.1420485065566,64
