Time,Active_Replicas,P95_Latency,P99_Latency,Avg_Latency,Total_CPU,Requests
83,5,286.79955445939703,296.4485994510261,242.95023532464847,1228.8465613087872,59
84,5,293.9826985890405,304.8395915333359,251.29008470647264,1256.7512319542343,56
85,5,302.61077081771487,314.93893887486496,258.97052353642664,1282.352426299549,50
86,5,314.9970343278368,325.21394646058434,268.1792288686428,1312.9881159600773,61
87,5,322.06431539107047,337.039140777497,276.0877417109306,1342.0876344791075,58
88,5,334.658831723117,342.5774091685074,284.67534601037374,1370.592488620703,58
89,5,341.11400830484024,351.93886900191103,293.223929740749,1398.724769675221,56
90,5,349.19015476849665,362.0239352993307,302.2635315810519,1427.7113447006923,57
91,5,357.9104479216343,366.14898433699113,310.8169219469516,1457.9442727760356,59
92,5,367.01565114046736,376.03827450326145,319.4235299815081,1487.500413178407,60
93,5,375.74995999392803,391.14342094836155,328.69850131912057,1518.5518697866273,62
94,5,385.53006884234986,400.27148783694344,337.3456700851128,1549.7229719322072,62
95,5,391.9895417909805,412.3389493133675,345.3287798670859,1576.5764297979636,56
96,5,410.8248425463735,418.32017913503137,354.429535234823,1605.4933830884343,58
97,5,416.2709434799513,428.6479070962,362.7754378386823,1633.7360305558411,56
98,5,423.34621702779253,434.0715775128321,371.8819534903007,1667.0960180704985,67
99,5,434.12325004273373,449.9209923952704,381.555698461997,1699.1420485065569,64
