Time (min),Traffic,Baseline_Replicas,Baseline_CPU,Baseline_Latency,Baseline_p50,Baseline_p95,Baseline_p99,Decoupled_Replicas,Decoupled_CPU,Decoupled_Latency,Decoupled_p50,Decoupled_p95,Decoupled_p99
10.85858585858586,98.49448152205356,4.0,100.0,100.3692677170646,102.78503353087754,107.75053925282222,108.44153625741633,4.0,100.0,109.23151038834024,100.37290862953886,106.22085290084112,108.62937889084041
11.111111111111112,92.60739004816287,4.0,100.0,100.51976558849685,101.62703443473934,107.75053925282222,108.44153625741633,3.0,100.0,105.09940718588845,100.37290862953886,107.57866910735953,108.9009421321441
11.363636363636365,96.40077895802645,4.0,100.0,101.56364574355462,101.62703443473934,107.75053925282222,108.44153625741633,3.0,100.0,106.83099752831811,101.00997455796092,108.27130524433139,109.03946935953847
11.616161616161618,97.69680614520107,4.0,100.0,97.52609857824383,101.62703443473934,107.75053925282222,108.44153625741633,3.0,100.0,106.55010937767808,101.70486666959245,108.27130524433139,109.03946935953847
11.86868686868687,105.28561113109458,5.0,100.0,103.35908677383145,102.78503353087754,107.75053925282222,108.44153625741633,3.0,100.0,98.69334153485258,101.70486666959245,108.27130524433139,109.03946935953847
12.121212121212121,101.71809144784231,5.0,100.0,107.0438831312338,102.78503353087754,107.98612455763244,108.48865331837838,3.0,100.0,103.53090848056219,103.53090848056219,108.27130524433139,109.03946935953847
12.373737373737374,91.18479922318633,4.0,100.0,106.59396934646637,102.78503353087754,107.98612455763244,108.48865331837838,3.0,100.0,100.8099634219219,103.53090848056219,108.27130524433139,109.03946935953847
12.626262626262626,101.62041984697397,5.0,100.0,112.50098570069176,102.78503353087754,110.31814467290857,112.06441749513512,3.0,100.0,97.47823209132991,103.53090848056219,108.27130524433139,109.03946935953847
12.878787878787879,98.07458859791842,4.0,100.0,106.69289641899395,103.35908677383145,110.31814467290857,112.06441749513512,3.0,100.0,101.83572389410955,103.53090848056219,108.27130524433139,109.03946935953847
13.131313131313131,96.6153899984702,4.0,100.0,104.63995055684302,104.63995055684302,110.31814467290857,112.06441749513512,3.0,100.0,104.24431239402527,103.53090848056219,106.7186422680621,106.8085264762669
13.383838383838384,103.05838144420434,5.0,100.0,112.46450739432201,106.59396934646637,112.48639437814386,112.49806743618218,3.0,100.0,102.0649305211023,102.0649305211023,106.7186422680621,106.8085264762669
13.636363636363637,105.15499761247976,5.0,100.0,106.58614494659736,106.59396934646637,112.48639437814386,112.49806743618218,4.0,100.0,104.46126006809197,102.0649305211023,105.71456965384364,106.3830014329112
13.88888888888889,104.65640059558099,5.0,100.0,104.57129716394726,106.59396934646637,112.48639437814386,112.49806743618218,4.0,100.0,106.5315318542675,102.0649305211023,105.7034231397973,106.36591011137345
14.141414141414142,95.80391238388681,4.0,100.0,109.73154902228951,106.69289641899395,112.48639437814386,112.49806743618218,4.0,100.0,110.03382229837325,103.53090848056219,108.63290612073095,109.7536390628448
14.393939393939394,98.45393812074393,4.0,100.0,100.94766584182358,106.59396934646637,112.48639437814386,112.49806743618218,4.0,100.0,106.08466106876244,104.24431239402527,108.63290612073095,109.7536390628448
14.646464646464647,101.65631715701782,5.0,100.0,103.6173930055947,106.58614494659736,112.48639437814386,112.49806743618218,4.0,100.0,100.88763885629245,104.24431239402527,108.63290612073095,109.7536390628448
14.8989898989899,104.8777256356118,5.0,100.0,107.31310721726766,106.58614494659736,111.37132404550901,112.24587072455941,4.0,100.0,101.54926810685868,104.24431239402527,108.63290612073095,109.7536390628448
15.151515151515152,97.60412881077355,4.0,100.0,104.05063665954536,104.63995055684302,111.37132404550901,112.24587072455941,3.0,100.0,98.14613905684384,104.24431239402527,108.63290612073095,109.7536390628448
